tube_assembly_id;supplier;quote_date;annual_usage;min_order_quantity;bracket_pricing;quantity;cost
TA-17548;S-0066;21/07/2013;0;0;Yes;250;167.201.749.358.735
TA-17549;S-0066;07/07/2013;0;0;Yes;1;205.788.908.486.949
TA-17549;S-0066;07/07/2013;0;0;Yes;2;110.141.718.088.392
TA-17549;S-0066;07/07/2013;0;0;Yes;5;527.478.397.311.418
TA-17549;S-0066;07/07/2013;0;0;Yes;10;336.350.940.057.756
TA-17549;S-0066;07/07/2013;0;0;Yes;25;221.451.900.980.954
TA-17549;S-0066;07/07/2013;0;0;Yes;50;190.014.633.630.643
TA-17549;S-0066;07/07/2013;0;0;Yes;100;175.826.132.437.139
TA-17549;S-0066;07/07/2013;0;0;Yes;250;167.201.749.358.735
TA-17551;S-0072;21/08/2013;13;0;Yes;6;761.449.564.051.346
TA-17551;S-0072;21/08/2013;13;0;Yes;12;683.551.910.439.955
TA-17551;S-0072;21/08/2013;13;0;Yes;18;574.216.989.478.253
TA-17551;S-0072;21/08/2013;13;0;Yes;24;483.521.864.202.133
TA-17552;S-0066;21/07/2013;0;0;Yes;1;217.807.403.615.564
TA-17552;S-0066;21/07/2013;0;0;Yes;2;122.160.213.217.006
TA-17552;S-0066;21/07/2013;0;0;Yes;5;647.663.348.597.564
TA-17552;S-0066;21/07/2013;0;0;Yes;10;456.257.685.438.146
TA-17552;S-0066;21/07/2013;0;0;Yes;25;3.416.368.522.671
TA-17552;S-0066;21/07/2013;0;0;Yes;50;309.921.379.011.034
TA-17552;S-0066;21/07/2013;0;0;Yes;100;29.573.287.781.753
TA-17552;S-0066;21/07/2013;0;0;Yes;250;287.386.700.644.881
TA-17553;S-0066;31/07/2008;2;1;No;1;564.730.168.092.008
TA-17554;S-0066;01/06/2013;0;0;Yes;1;220.033.050.861.604
TA-17554;S-0066;01/06/2013;0;0;Yes;2;124.385.860.463.046
TA-17554;S-0066;01/06/2013;0;0;Yes;5;669.919.821.057.961
TA-17554;S-0066;01/06/2013;0;0;Yes;10;478.514.157.898.544
TA-17554;S-0066;01/06/2013;0;0;Yes;25;363.893.324.727.497
TA-17554;S-0066;01/06/2013;0;0;Yes;50;332.177.851.471.431
TA-17554;S-0066;01/06/2013;0;0;Yes;100;317.989.350.277.928
TA-17554;S-0066;01/06/2013;0;0;Yes;250;309.643.173.105.279
TA-17555;S-0066;01/10/2013;0;0;Yes;1;184.645.259.649.572
TA-17555;S-0066;01/10/2013;0;0;Yes;2;105.690.423.596.312
TA-17555;S-0066;01/10/2013;0;0;Yes;5;583.397.784.368.166
TA-17555;S-0066;01/10/2013;0;0;Yes;10;425.376.829.899.345
TA-17555;S-0066;01/10/2013;0;0;Yes;25;330.786.821.942.656
TA-17555;S-0066;01/10/2013;0;0;Yes;50;305.748.290.424.709
TA-17555;S-0066;01/10/2013;0;0;Yes;100;294.898.260.100.265
TA-17555;S-0066;01/10/2013;0;0;Yes;250;288.499.524.267.901
TA-17557;S-0066;01/08/2013;0;0;Yes;1;211.519.950.145.502
TA-17557;S-0066;01/08/2013;0;0;Yes;2;115.872.759.746.944
TA-17557;S-0066;01/08/2013;0;0;Yes;5;584.788.813.896.941
TA-17557;S-0066;01/08/2013;0;0;Yes;10;393.661.356.643.279
TA-17557;S-0066;01/08/2013;0;0;Yes;25;278.762.317.566.477
TA-17557;S-0066;01/08/2013;0;0;Yes;50;247.046.844.310.411
TA-17557;S-0066;01/08/2013;0;0;Yes;100;233.136.549.022.663
TA-17557;S-0066;01/08/2013;0;0;Yes;250;224.512.165.944.259
TA-17558;S-0066;01/08/2013;0;0;Yes;1;213.550.853.257.513
TA-17558;S-0066;01/08/2013;0;0;Yes;2;117.903.662.858.955
TA-17558;S-0066;01/08/2013;0;0;Yes;5;605.097.845.017.054
TA-17558;S-0066;01/08/2013;0;0;Yes;10;413.970.387.763.391
TA-17558;S-0066;01/08/2013;0;0;Yes;25;29.907.134.868.659
TA-17558;S-0066;01/08/2013;0;0;Yes;50;267.355.875.430.524
TA-17558;S-0066;01/08/2013;0;0;Yes;100;253.445.580.142.775
TA-17558;S-0066;01/08/2013;0;0;Yes;250;244.821.197.064.371
TA-17559;S-0066;01/08/2013;0;0;Yes;1;20.776.417.041.781
TA-17559;S-0066;01/08/2013;0;0;Yes;2;112.116.980.019.252
TA-17559;S-0066;01/08/2013;0;0;Yes;5;547.231.016.620.021
TA-17559;S-0066;01/08/2013;0;0;Yes;10;356.103.559.366.358
TA-17559;S-0066;01/08/2013;0;0;Yes;25;241.204.520.289.557
TA-17559;S-0066;01/08/2013;0;0;Yes;50;209.767.252.939.245
TA-17559;S-0066;01/08/2013;0;0;Yes;100;195.578.751.745.742
TA-17559;S-0066;01/08/2013;0;0;Yes;250;186.954.368.667.338
TA-17562;S-0066;21/07/2013;0;0;Yes;1;204.536.981.911.052
TA-17562;S-0066;21/07/2013;0;0;Yes;2;108.889.791.512.494
TA-17562;S-0066;21/07/2013;0;0;Yes;5;514.959.131.552.445
TA-17562;S-0066;21/07/2013;0;0;Yes;10;323.831.674.298.782
TA-17562;S-0066;21/07/2013;0;0;Yes;25;20.893.263.522.198
TA-17562;S-0066;21/07/2013;0;0;Yes;50;177.495.367.871.669
TA-17562;S-0066;21/07/2013;0;0;Yes;100;163.306.866.678.166
TA-17562;S-0066;21/07/2013;0;0;Yes;250;154.960.689.505.517
TA-17563;S-0066;01/08/2013;0;0;Yes;1;207.040.835.062.847
TA-17563;S-0066;01/08/2013;0;0;Yes;2;111.393.644.664.289
TA-17563;S-0066;01/08/2013;0;0;Yes;5;539.997.663.070.392
TA-17563;S-0066;01/08/2013;0;0;Yes;10;348.870.205.816.729
TA-17563;S-0066;01/08/2013;0;0;Yes;25;233.971.166.739.928
TA-17563;S-0066;01/08/2013;0;0;Yes;50;202.533.899.389.616
TA-17563;S-0066;01/08/2013;0;0;Yes;100;188.345.398.196.113
TA-17563;S-0066;01/08/2013;0;0;Yes;250;179.999.221.023.464
TA-17564;S-0066;01/06/2013;0;0;Yes;1;206.706.987.975.941
TA-17564;S-0066;01/06/2013;0;0;Yes;2;111.059.797.577.383
TA-17564;S-0066;01/06/2013;0;0;Yes;5;536.659.192.201.332
TA-17564;S-0066;01/06/2013;0;0;Yes;10;345.253.529.041.914
TA-17564;S-0066;01/06/2013;0;0;Yes;25;230.632.695.870.868
TA-17564;S-0066;01/06/2013;0;0;Yes;50;198.917.222.614.802
TA-17564;S-0066;01/06/2013;0;0;Yes;100;184.728.721.421.298
TA-17564;S-0066;01/06/2013;0;0;Yes;250;176.382.544.248.649
TA-17565;S-0066;01/06/2013;0;0;Yes;1;206.289.679.117.308
TA-17565;S-0066;01/06/2013;0;0;Yes;2;110.642.488.718.751
TA-17565;S-0066;01/06/2013;0;0;Yes;5;532.486.103.615.008
TA-17565;S-0066;01/06/2013;0;0;Yes;10;34.108.044.045.559
TA-17565;S-0066;01/06/2013;0;0;Yes;25;226.459.607.284.543
TA-17565;S-0066;01/06/2013;0;0;Yes;50;194.744.134.028.477
TA-17565;S-0066;01/06/2013;0;0;Yes;100;180.833.838.740.729
TA-17565;S-0066;01/06/2013;0;0;Yes;250;172.209.455.662.325
TA-17567;S-0066;01/10/2013;0;0;Yes;1;187.983.730.518.631
TA-17567;S-0066;01/10/2013;0;0;Yes;2;109.028.894.465.372
TA-17567;S-0066;01/10/2013;0;0;Yes;5;616.504.287.153.008
TA-17567;S-0066;01/10/2013;0;0;Yes;10;458.483.332.684.186
TA-17567;S-0066;01/10/2013;0;0;Yes;25;363.893.324.727.497
TA-17567;S-0066;01/10/2013;0;0;Yes;50;33.885.479.320.955
TA-17567;S-0066;01/10/2013;0;0;Yes;100;328.282.968.790.861
TA-17567;S-0066;01/10/2013;0;0;Yes;250;321.606.027.052.742
TA-17568;S-0066;02/11/2013;1;0;Yes;1;209.850.714.710.972
TA-17568;S-0066;02/11/2013;1;0;Yes;2;114.203.524.312.414
TA-17568;S-0066;02/11/2013;1;0;Yes;5;568.374.665.457.398
TA-17568;S-0066;02/11/2013;1;0;Yes;10;376.969.002.297.981
TA-17568;S-0066;02/11/2013;1;0;Yes;25;262.069.963.221.179
TA-17568;S-0066;02/11/2013;1;0;Yes;50;230.632.695.870.868
TA-17568;S-0066;02/11/2013;1;0;Yes;100;216.444.194.677.365
TA-17568;S-0066;02/11/2013;1;0;Yes;250;208.098.017.504.716
TA-17572;S-0066;07/07/2013;0;0;Yes;1;212.799.697.311.975
TA-17572;S-0066;07/07/2013;0;0;Yes;2;117.152.506.913.417
TA-17572;S-0066;07/07/2013;0;0;Yes;5;59.758.628.556.167
TA-17572;S-0066;07/07/2013;0;0;Yes;10;406.458.828.308.007
TA-17572;S-0066;07/07/2013;0;0;Yes;25;291.559.789.231.206
TA-17572;S-0066;07/07/2013;0;0;Yes;50;260.122.521.880.894
TA-17572;S-0066;07/07/2013;0;0;Yes;100;245.934.020.687.391
TA-17572;S-0066;07/07/2013;0;0;Yes;250;237.309.637.608.987
TA-17578;S-0066;01/06/2013;0;0;Yes;1;214.329.829.793.627
TA-17578;S-0066;01/06/2013;0;0;Yes;2;118.682.639.395.069
TA-17578;S-0066;01/06/2013;0;0;Yes;5;612.887.610.378.193
TA-17578;S-0066;01/06/2013;0;0;Yes;10;42.176.015.312.453
TA-17578;S-0066;01/06/2013;0;0;Yes;25;306.861.114.047.729
TA-17578;S-0066;01/06/2013;0;0;Yes;50;275.423.846.697.418
TA-17578;S-0066;01/06/2013;0;0;Yes;100;261.235.345.503.914
TA-17578;S-0066;01/06/2013;0;0;Yes;250;25.261.096.242.551
TA-17579;S-0066;01/06/2013;0;0;Yes;1;214.329.829.793.627
TA-17579;S-0066;01/06/2013;0;0;Yes;2;118.682.639.395.069
TA-17579;S-0066;01/06/2013;0;0;Yes;5;612.887.610.378.193
TA-17579;S-0066;01/06/2013;0;0;Yes;10;42.176.015.312.453
TA-17579;S-0066;01/06/2013;0;0;Yes;25;306.861.114.047.729
TA-17579;S-0066;01/06/2013;0;0;Yes;50;275.423.846.697.418
TA-17579;S-0066;01/06/2013;0;0;Yes;100;261.235.345.503.914
TA-17579;S-0066;01/06/2013;0;0;Yes;250;25.261.096.242.551
TA-17583;S-0066;01/08/2013;0;0;Yes;1;208.765.711.678.528
TA-17583;S-0066;01/08/2013;0;0;Yes;2;11.311.852.127.997
TA-17583;S-0066;01/08/2013;0;0;Yes;5;5.572.464.292.272
TA-17583;S-0066;01/08/2013;0;0;Yes;10;366.118.971.973.537
TA-17583;S-0066;01/08/2013;0;0;Yes;25;251.219.932.896.735
TA-17583;S-0066;01/08/2013;0;0;Yes;50;219.782.665.546.424
TA-17583;S-0066;01/08/2013;0;0;Yes;100;205.594.164.352.921
TA-17583;S-0066;01/08/2013;0;0;Yes;250;197.247.987.180.272
TA-17589;S-0066;01/05/2013;0;0;Yes;1;211.297.385.420.898
TA-17589;S-0066;01/05/2013;0;0;Yes;2;11.565.019.502.234
TA-17589;S-0066;01/05/2013;0;0;Yes;5;582.841.372.556.657
TA-17589;S-0066;01/05/2013;0;0;Yes;10;391.435.709.397.239
TA-17589;S-0066;01/05/2013;0;0;Yes;25;276.536.670.320.438
TA-17589;S-0066;01/05/2013;0;0;Yes;50;245.099.402.970.126
TA-17589;S-0066;01/05/2013;0;0;Yes;100;230.910.901.776.623
TA-17589;S-0066;01/05/2013;0;0;Yes;250;222.564.724.603.974
TA-17590;S-0066;01/06/2013;0;0;Yes;1;216.138.168.181.034
TA-17590;S-0066;01/06/2013;0;0;Yes;2;120.490.977.782.476
TA-17590;S-0066;01/06/2013;0;0;Yes;5;630.970.994.252.266
TA-17590;S-0066;01/06/2013;0;0;Yes;10;439.843.536.998.603
TA-17590;S-0066;01/06/2013;0;0;Yes;25;324.944.497.921.802
TA-17590;S-0066;01/06/2013;0;0;Yes;50;293.507.230.571.491
TA-17590;S-0066;01/06/2013;0;0;Yes;100;279.318.729.377.987
TA-17590;S-0066;01/06/2013;0;0;Yes;250;270.694.346.299.583
TA-17591;S-0066;01/06/2013;0;0;Yes;1;217.751.762.434.413
TA-17591;S-0066;01/06/2013;0;0;Yes;2;122.104.572.035.855
TA-17591;S-0066;01/06/2013;0;0;Yes;5;647.106.936.786.054
TA-17591;S-0066;01/06/2013;0;0;Yes;10;455.701.273.626.636
TA-17591;S-0066;01/06/2013;0;0;Yes;25;34.108.044.045.559
TA-17591;S-0066;01/06/2013;0;0;Yes;50;309.364.967.199.524
TA-17591;S-0066;01/06/2013;0;0;Yes;100;295.454.671.911.775
TA-17591;S-0066;01/06/2013;0;0;Yes;250;286.830.288.833.371
TA-17592;S-0066;01/05/2013;0;0;Yes;1;208.793.532.269.103
TA-17592;S-0066;01/05/2013;0;0;Yes;2;113.146.341.870.545
TA-17592;S-0066;01/05/2013;0;0;Yes;5;55.780.284.103.871
TA-17592;S-0066;01/05/2013;0;0;Yes;10;366.397.177.879.292
TA-17592;S-0066;01/05/2013;0;0;Yes;25;25.149.813.880.249
TA-17592;S-0066;01/05/2013;0;0;Yes;50;220.060.871.452.179
TA-17592;S-0066;01/05/2013;0;0;Yes;100;205.872.370.258.676
TA-17592;S-0066;01/05/2013;0;0;Yes;250;197.526.193.086.027
TA-17593;S-0066;01/05/2013;0;0;Yes;1;218.002.147.749.592
TA-17593;S-0066;01/05/2013;0;0;Yes;2;122.354.957.351.035
TA-17593;S-0066;01/05/2013;0;0;Yes;5;649.610.789.937.849
TA-17593;S-0066;01/05/2013;0;0;Yes;10;458.483.332.684.186
TA-17593;S-0066;01/05/2013;0;0;Yes;25;343.584.293.607.385
TA-17593;S-0066;01/05/2013;0;0;Yes;50;311.868.820.351.318
TA-17593;S-0066;01/05/2013;0;0;Yes;100;29.795.852.506.357
TA-17593;S-0066;01/05/2013;0;0;Yes;250;289.334.141.985.166
TA-17611;S-0066;01/10/2013;0;0;Yes;1;270.666.525.709.008
TA-17611;S-0066;01/10/2013;0;0;Yes;2;168.759.702.430.963
TA-17611;S-0066;01/10/2013;0;0;Yes;5;107.610.044.346.021
TA-17611;S-0066;01/10/2013;0;0;Yes;10;872.175.514.541.823
TA-17611;S-0066;01/10/2013;0;0;Yes;25;750.043.121.915.392
TA-17611;S-0066;01/10/2013;0;0;Yes;50;715.823.795.507.531
TA-17611;S-0066;01/10/2013;0;0;Yes;100;700.522.470.691.008
TA-17611;S-0066;01/10/2013;0;0;Yes;250;691.341.675.801.094
TA-17617;S-0066;01/10/2013;0;0;Yes;1;280.125.526.504.677
TA-17617;S-0066;01/10/2013;0;0;Yes;2;178.218.703.226.632
TA-17617;S-0066;01/10/2013;0;0;Yes;5;117.096.865.732.266
TA-17617;S-0066;01/10/2013;0;0;Yes;10;967.043.728.404.266
TA-17617;S-0066;01/10/2013;0;0;Yes;25;844.633.129.872.081
TA-17617;S-0066;01/10/2013;0;0;Yes;50;810.692.009.369.975
TA-17617;S-0066;01/10/2013;0;0;Yes;100;795.390.684.553.452
TA-17617;S-0066;01/10/2013;0;0;Yes;250;786.209.889.663.538
TA-17621;S-0066;04/08/2013;0;0;Yes;1;275.896.796.737.201
TA-17621;S-0066;04/08/2013;0;0;Yes;2;157.297.619.113.859
TA-17621;S-0066;04/08/2013;0;0;Yes;5;861.603.690.123.134
TA-17621;S-0066;04/08/2013;0;0;Yes;10;624.294.052.514.147
TA-17621;S-0066;04/08/2013;0;0;Yes;25;481.852.628.767.603
TA-17621;S-0066;04/08/2013;0;0;Yes;50;441.234.566.527.378
TA-17621;S-0066;04/08/2013;0;0;Yes;100;422.594.770.841.795
TA-17621;S-0066;04/08/2013;0;0;Yes;250;411.188.328.705.842
TA-17627;S-0066;01/06/2013;0;0;Yes;1;283.770.023.870.067
TA-17627;S-0066;01/06/2013;0;0;Yes;2;165.170.846.246.724
TA-17627;S-0066;01/06/2013;0;0;Yes;5;940.057.755.546.035
TA-17627;S-0066;01/06/2013;0;0;Yes;10;702.748.117.937.048
TA-17627;S-0066;01/06/2013;0;0;Yes;25;560.584.900.096.259
TA-17627;S-0066;01/06/2013;0;0;Yes;50;519.688.631.950.279
TA-17627;S-0066;01/06/2013;0;0;Yes;100;501.048.836.264.696
TA-17627;S-0066;01/06/2013;0;0;Yes;250;489.642.394.128.743
TA-17629;S-0066;01/10/2013;0;0;Yes;1;29.264.479.226.365
TA-17629;S-0066;01/10/2013;0;0;Yes;2;174.045.614.640.308
TA-17629;S-0066;01/10/2013;0;0;Yes;5;102.880.543.948.187
TA-17629;S-0066;01/10/2013;0;0;Yes;10;791.495.801.872.882
TA-17629;S-0066;01/10/2013;0;0;Yes;25;649.332.584.032.094
TA-17629;S-0066;01/10/2013;0;0;Yes;50;608.436.315.886.114
TA-17629;S-0066;01/10/2013;0;0;Yes;100;589.796.520.200.531
TA-17629;S-0066;01/10/2013;0;0;Yes;250;578.668.283.970.332
TA-17630;S-0066;11/08/2013;0;0;Yes;1;276.063.720.280.654
TA-17630;S-0066;11/08/2013;0;0;Yes;2;157.464.542.657.312
TA-17630;S-0066;11/08/2013;0;0;Yes;5;862.994.719.651.909
TA-17630;S-0066;11/08/2013;0;0;Yes;10;625.685.082.042.922
TA-17630;S-0066;11/08/2013;0;0;Yes;25;483.521.864.202.133
TA-17630;S-0066;11/08/2013;0;0;Yes;50;442.625.596.056.153
TA-17630;S-0066;11/08/2013;0;0;Yes;100;42.398.580.037.057
TA-17630;S-0066;11/08/2013;0;0;Yes;250;412.857.564.140.372
TA-17631;S-0066;11/08/2013;0;0;Yes;1;212.855.338.493.126
TA-17631;S-0066;11/08/2013;0;0;Yes;2;117.208.148.094.568
TA-17631;S-0066;11/08/2013;0;0;Yes;5;59.814.269.737.318
TA-17631;S-0066;11/08/2013;0;0;Yes;10;406.737.034.213.762
TA-17631;S-0066;11/08/2013;0;0;Yes;25;292.116.201.042.716
TA-17631;S-0066;11/08/2013;0;0;Yes;50;260.400.727.786.649
TA-17631;S-0066;11/08/2013;0;0;Yes;100;246.212.226.593.146
TA-17631;S-0066;11/08/2013;0;0;Yes;250;237.866.049.420.497
TA-17632;S-0066;11/08/2013;0;0;Yes;1;214.441.112.155.929
TA-17632;S-0066;11/08/2013;0;0;Yes;2;118.793.921.757.371
TA-17632;S-0066;11/08/2013;0;0;Yes;5;614.000.434.001.213
TA-17632;S-0066;11/08/2013;0;0;Yes;10;422.594.770.841.795
TA-17632;S-0066;11/08/2013;0;0;Yes;25;307.973.937.670.749
TA-17632;S-0066;11/08/2013;0;0;Yes;50;276.258.464.414.683
TA-17632;S-0066;11/08/2013;0;0;Yes;100;262.069.963.221.179
TA-17632;S-0066;11/08/2013;0;0;Yes;250;25.372.378.604.853
TA-17633;S-0066;01/04/2008;4;0;Yes;1;23.996.372.194.989
TA-17633;S-0066;01/04/2008;4;0;Yes;3;869.421.276.074.848
TA-17633;S-0066;01/04/2008;4;0;Yes;5;56.342.260.033.496
TA-17633;S-0066;01/04/2008;4;0;Yes;7;432.220.695.180.917
TA-17633;S-0066;01/04/2008;4;0;Yes;9;359.358.568.463.691
TA-17635;S-0026;23/08/2012;5;0;Yes;1;595.107.470.941.393
TA-17635;S-0026;23/08/2012;5;0;Yes;2;324.121.008.440.767
TA-17635;S-0026;23/08/2012;5;0;Yes;3;233.236.703.148.734
TA-17635;S-0026;23/08/2012;5;0;Yes;4;187.833.499.329.524
TA-17635;S-0026;23/08/2012;5;0;Yes;5;160.455.256.144.177
TA-17636;S-0066;28/07/2013;0;0;Yes;1;331.593.619.069.346
TA-17636;S-0066;28/07/2013;0;0;Yes;2;212.994.441.446.003
TA-17636;S-0066;28/07/2013;0;0;Yes;5;141.829.370.753.882
TA-17636;S-0066;28/07/2013;0;0;Yes;10;118.098.406.992.984
TA-17636;S-0066;28/07/2013;0;0;Yes;25;103.882.085.208.905
TA-17636;S-0066;28/07/2013;0;0;Yes;50;997.924.583.943.068
TA-17636;S-0066;28/07/2013;0;0;Yes;100;979.284.788.257.485
TA-17636;S-0066;28/07/2013;0;0;Yes;250;967.878.346.121.531
TA-17641;S-0072;28/11/2012;110;1;Yes;1;25.483.660.967.155
TA-17643;S-0072;28/11/2012;500;1;Yes;1;201.421.075.766.596
TA-17647;S-0041;15/01/2013;289;20;No;20;456.257.685.438.146
TA-17651;S-0058;23/07/2013;21;0;Yes;5;369.262.698.708.568
TA-17651;S-0058;23/07/2013;21;0;Yes;10;225.624.989.567.279
TA-17651;S-0058;23/07/2013;21;0;Yes;22;130.339.466.846.202
TA-17651;S-0058;15/01/2014;21;100;Yes;100;923.643.607.106.492
TA-17652;S-0058;12/05/2014;21;50;No;50;114.565.191.989.896
TA-17654;S-0027;11/09/2013;75;1;No;1;154.126.071.788.252
TA-17657;S-0042;29/10/2013;1;1;No;1;247.881.462.027.676
TA-17661;S-0041;04/10/2012;114;0;Yes;5;785.931.683.757.783
TA-17661;S-0041;04/10/2012;114;0;Yes;20;753.659.798.690.207
TA-17665;S-0041;21/12/2012;50;0;Yes;5;674.371.115.550.041
TA-17665;S-0041;21/12/2012;50;0;Yes;20;391.992.121.208.749
TA-17666;S-0041;21/12/2012;50;0;Yes;5;647.106.936.786.054
TA-17666;S-0041;21/12/2012;50;0;Yes;20;360.276.647.952.683
TA-17667;S-0041;21/12/2012;50;0;Yes;5;878.852.456.279.942
TA-17667;S-0041;21/12/2012;50;0;Yes;20;627.632.523.383.206
TA-17669;S-0041;21/12/2012;50;0;Yes;5;651.280.025.372.379
TA-17671;S-0013;24/06/2013;52;10;No;10;528.869.426.840.193
TA-17673;S-0042;16/10/2013;1000;50;Yes;50;861.603.690.123.134
TA-17677;S-0026;01/08/2014;2000;1;No;1;871.340.896.824.558
TA-17679;S-0042;07/08/2013;2000;50;Yes;1;661.573.643.885.312
TA-17679;S-0042;07/08/2013;2000;50;Yes;50;684.664.734.062.975
TA-17682;S-0041;21/12/2012;114;0;Yes;5;498.823.189.018.656
TA-17682;S-0041;21/12/2012;114;0;Yes;20;433.166.595.260.484
TA-17683;S-0041;21/12/2012;114;0;Yes;5;5.936.914.028.811
TA-17683;S-0041;21/12/2012;114;0;Yes;20;542.501.516.222.186
TA-17684;S-0026;29/01/2013;97;1;No;1;157.381.080.885.585
TA-17685;S-0026;29/01/2013;240;1;No;1;114.481.730.218.169
TA-17686;S-0066;08/08/2012;151;12;No;12;230.298.848.783.962
TA-17689;S-0026;14/05/2012;215;12;No;12;432.192.874.590.342
TA-17692;S-0072;01/05/2014;1000;1;Yes;1;198.917.222.614.802
TA-17693;S-0072;11/03/2013;100;1;No;1;46.822.053.938.561
TA-17694;S-0072;11/03/2013;100;1;No;1;46.822.053.938.561
TA-17695;S-0072;11/03/2013;100;1;No;1;441.234.566.527.378
TA-17696;S-0072;01/02/2013;12;1;No;1;838.234.394.039.717
TA-17698;S-0072;15/11/2013;109;1;Yes;1;629.301.758.817.736
TA-17698;S-0072;15/11/2013;109;4;Yes;1;594.526.020.598.365
TA-17699;S-0105;14/04/2014;400;33;No;33;975.389.905.576.916
TA-17711;S-0013;18/09/2012;5;1;No;1;294.453.130.651.057
TA-17713;S-0066;02/10/2012;24;0;Yes;3;591.215.370.319.881
TA-17713;S-0066;02/10/2012;24;0;Yes;6;260.039.060.109.168
TA-17714;S-0066;02/10/2012;50;0;Yes;3;360.360.109.724.409
TA-17714;S-0066;02/10/2012;50;0;Yes;6;209.099.558.765.433
TA-17716;S-0013;11/02/2013;45;5;No;1;138.212.693.979.068
TA-17717;S-0013;11/02/2013;45;5;No;1;13.220.344.641.476
TA-17718;S-0013;11/02/2013;45;5;No;1;1.441.941.209.528
TA-17720;S-0013;11/02/2013;45;5;No;1;122.132.392.626.431
TA-17721;S-0013;11/02/2013;45;5;No;1;13.103.498.161.059
TA-17722;S-0041;20/02/2013;1;0;Yes;1;321.772.950.596.195
TA-17722;S-0041;20/02/2013;1;0;Yes;6;652.671.054.901.153
TA-17722;S-0041;20/02/2013;1;0;Yes;20;179.164.603.306.199
TA-17724;S-0105;25/09/2012;1;1;No;1;500.075.115.594.554
TA-17727;S-0066;08/05/2013;3;25;No;25;783.427.830.605.988
TA-17731;S-0066;16/07/2012;210;9;No;9;244.292.605.843.437
TA-17734;S-0066;01/04/2013;18;2;No;2;284.076.050.366.397
TA-17736;S-0026;17/04/2013;7000;1;No;1;368.066.413.313.822
TA-17738;S-0066;07/03/2013;500;50;No;50;308.641.631.844.561
TA-17739;S-0066;07/03/2013;500;50;No;50;285.133.232.808.266
TA-17741;S-0072;10/07/2012;1000;1;No;1;182.781.280.081.014
TA-17764;S-0026;12/06/2012;50;10;No;10;82.246.011.918.341
TA-17767;S-0066;26/07/2013;2;2;No;2;114.300.896.379.428
TA-17769;S-0066;29/01/2013;176;17;No;17;831.001.040.490.088
TA-17771;S-0072;01/05/2014;1150;1;Yes;1;194.465.928.122.722
TA-17773;S-0066;01/08/2013;784;80;No;80;590.074.726.106.286
TA-17777;S-0105;15/01/2014;100;5;No;1;186.342.315.674.677
TA-17784;S-0066;28/07/2012;400;17;No;17;521.552.611.518.837
TA-17785;S-0041;20/02/2013;1;0;Yes;1;304.997.134.479.171
TA-17785;S-0041;20/02/2013;1;0;Yes;6;625.128.670.231.412
TA-17785;S-0041;20/02/2013;1;0;Yes;20;177.217.161.965.914
TA-17786;S-0026;01/01/2014;20;1;Yes;1;282.128.609.026.112
TA-17786;S-0026;01/01/2015;50;1;Yes;1;212.354.567.862.767
TA-17787;S-0072;12/06/2012;1600;1;Yes;1;225.068.577.755.769
TA-17789;S-0013;07/11/2012;500;1;No;1;115.900.580.337.519
TA-17791;S-0072;21/02/2013;294;1;No;1;118.237.509.945.861
TA-17792;S-0072;21/02/2013;294;1;No;1;168.982.267.155.567
TA-17793;S-0026;15/08/2012;10;1;No;1;627.326.496.886.876
TA-17795;S-0072;30/01/2013;6;1;No;1;810.135.597.558.465
TA-17797;S-0042;07/08/2013;8000;50;Yes;1;377.803.620.015.246
TA-17797;S-0042;07/08/2013;8000;50;Yes;50;400.894.710.192.908
TA-17798;S-0107;05/03/2014;1;1;No;1;239.090.155.405.819
TA-17802;S-0013;24/01/2014;600;1;No;1;366.397.177.879.292
TA-17803;S-0013;24/01/2014;600;1;No;1;326.057.321.544.822
TA-17804;S-0013;24/01/2014;600;1;No;1;34.441.891.132.465
TA-17806;S-0013;10/02/2014;433;43;No;43;654.896.702.147.193
TA-17807;S-0072;10/07/2012;750;1;No;1;258.453.286.446.365
TA-17809;S-0072;10/07/2012;750;1;No;1;164.141.484.395.431
TA-17812;S-0072;14/08/2012;25;1;No;1;776.472.682.962.114
TA-17813;S-0072;10/07/2012;1000;1;No;1;160.803.013.526.371
TA-17816;S-0026;24/01/2013;56;1;No;1;148.645.415.444.879
TA-17822;S-0026;28/08/2013;5;0;Yes;1;116.482.030.680.547
TA-17822;S-0026;28/08/2013;5;0;Yes;2;622.263.149.402.135
TA-17822;S-0026;28/08/2013;5;0;Yes;3;427.296.450.649.054
TA-17822;S-0026;28/08/2013;5;0;Yes;4;319.241.276.853.825
TA-17822;S-0026;28/08/2013;5;0;Yes;5;245.906.200.096.816
TA-17823;S-0026;15/04/2013;150;1;No;1;686.139.225.363.476
TA-17824;S-0026;15/04/2013;150;1;No;1;709.925.830.305.526
TA-17825;S-0026;02/04/2013;26;1;No;1;955.359.080.362.558
TA-17826;S-0066;03/05/2013;26;0;Yes;3;322.691.030.085.187
TA-17826;S-0066;03/05/2013;26;0;Yes;8;149.146.186.075.238
TA-17829;S-0005;30/03/2014;5;5;No;5;521.357.867.384.809
TA-17831;S-0005;30/03/2014;5;5;No;5;533.598.927.238.027
TA-17832;S-0005;30/03/2014;5;5;No;5;766.457.270.354.935
TA-17833;S-0005;09/04/2014;5;5;No;5;141.022.573.627.193
